"university","career","inscription_date","first_name","last_name","gender","age","postal_code","location","email"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/09/04","john","anderson","m",87,8520,"aguada del loro","ryanjackson@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/09/21","marc","king","m",106,5743,"la isabel","jasminemiller@yahoo.com"
"universidad nacional de jujuy","diseño industrial","2020/11/29","paul","reynolds","m",14,5317,"apoyaco","davidjackson@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/10/19","brandon","reid","m",81,2121,"perez","hortonwilliam@gmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/11/11","stacey","carroll","f",8,3246,"achiras","allisoncastillo@yahoo.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/09/11","christopher","martinez","m",71,7119,"cari larquea","criley@hotmail.com"
"universidad nacional de jujuy","licenciatura en artes","2020/11/18","bryan","barrett","m",93,1876,"bernal este","emmawilliams@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/11/15","emily","gregory","f",64,4157,"arroyo mal paso","susan77@hotmail.com"
"universidad nacional de jujuy","agronomía","2020/09/24","justin","gomez","m",110,7174,"arroyo grande","pstark@gmail.com"
"universidad nacional de jujuy","agronomía","2020/09/24","justin","gomez","m",110,3470,"arroyo grande","pstark@gmail.com"
"universidad nacional de jujuy","agronomía","2020/09/24","justin","gomez","m",110,3203,"arroyo grande","pstark@gmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2021/01/01","david","herrera","m",92,6516,"amalia","brianasmith@hotmail.com"
"universidad nacional de jujuy","diseño industrial","2020/11/07","isaiah","williams","m",22,2117,"alcorta","wgarcia@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2020/10/22","caitlin","bell","f",43,4159,"alto el puesto","mauricewilliams@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/23","david","bray","m",47,5703,"6 de septiembre","uwarren@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/09/05","jeffery","cooley","m",94,3252,"aldea san jorge","christopherallen@yahoo.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/09/30","theresa","duke","f",108,6237,"america","harrellcindy@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2021/01/26","dr.","daniel","m",47,6507,"corbett","heberteric@hotmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/10/08","hayley","stevens","f",26,2806,"las palmas","davisjoshua@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/11/24","paul","jackson","m",19,9225,"arenoso","michael06@hotmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/09/06","denise","bonilla","f",57,1757,"gregorio de laferrere","tbrown@yahoo.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/12/18","karen","ross","f",71,2918,"empalme villa constitucion","adkinsandrew@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/10/23","lisa","smith","f",39,7531,"despeñaderos","mitchell73@yahoo.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/09/15","kathryn","nguyen","f",31,3050,"calchaqui","andreanguyen@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2021/01/06","shawn","griffin","m",109,1640,"acassuso","fgibbs@yahoo.com"
"universidad nacional de jujuy","medicina","2020/10/27","olivia","gonzales","f",65,1643,"beccar","donnaellison@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/11/27","robert","hernandez","m",21,3281,"calera","georgelevine@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/09/21","justin","aguirre","m",80,7000,"cantera aguirre","smithcameron@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/08","nancy","howard","f",16,6213,"lote 11 escuela 107","amy82@gmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/24","kathleen","garcia","f",97,5383,"agua colorada","cynthiachurch@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/24","kathleen","garcia","f",97,5275,"agua colorada","cynthiachurch@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/24","kathleen","garcia","f",97,4750,"agua colorada","cynthiachurch@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/24","kathleen","garcia","f",97,4724,"agua colorada","cynthiachurch@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/24","kathleen","garcia","f",97,4119,"agua colorada","cynthiachurch@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/11/12","sarah","downs","f",90,5736,"comandante granville","chenpaul@yahoo.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/11/07","james","thomas","m",45,6703,"alastuey","arielmartinez@gmail.com"
"universidad nacional de jujuy","ciencias veterinarias","2020/12/11","mr.","vincent","m",53,1931,"punta lara","martinlaura@hotmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2021/01/06","eric","reeves","m",13,4626,"angosto del perchel","courtney62@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/10/18","gina","phillips","f",95,3261,"centella","pereznicole@yahoo.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/12/16","katherine","walsh","f",60,4174,"ampata","bartonjoseph@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/10/30","robert","perez","m",11,4753,"corralito","waltondenise@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/10/19","chad","warren","m",102,4624,"abra mayo","powellalicia@gmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/12/10","rhonda","davies","f",93,6207,"alta italia","marc93@hotmail.com"
"universidad nacional de jujuy","arquitectura","2020/10/12","derek","johnson","m",113,5585,"el cipres","amyjohnson@gmail.com"
"universidad nacional de jujuy","agronomía","2020/12/12","vanessa","nelson","f",57,5543,"3 de mayo","jstewart@gmail.com"
"universidad nacional de jujuy","agronomía","2020/12/12","vanessa","nelson","f",57,3334,"3 de mayo","jstewart@gmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/11/28","shawn","garrison","m",70,3507,"la eduvigis","cherrystephen@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/11/28","sandra","francis","f",98,1875,"wilde","bakermariah@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/09/09","melissa","hammond","f",41,4142,"alto de leiva","cruzrichard@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/09/30","kayla","hudson","f",105,8400,"isla victoria","martinezjames@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2021/01/09","julia","mendoza","f",93,3412,"albardon","ashleesaunders@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2021/01/09","julia","mendoza","f",93,2840,"albardon","ashleesaunders@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/09/15","angela","russo","f",109,3181,"arroyo moreira","michellemontgomery@hotmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/11/18","tyler","anderson","m",65,1911,"bme bavio gral mansilla","barrysawyer@hotmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/12/15","troy","evans","m",62,4235,"albigasta","zowens@gmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/12/15","troy","evans","m",62,4231,"albigasta","zowens@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/12/28","jo","gomez","f",5,8305,"aguada san roque","qbarajas@gmail.com"
"universidad nacional de jujuy","agronomía","2020/09/23","shannon","lawson","f",57,2313,"colonia berlin","donaldbarron@yahoo.com"
"universidad nacional de jujuy","diseño industrial","2020/09/16","jordan","carr","m",91,4743,"aconquija","ikelly@hotmail.com"
"universidad nacional de jujuy","diseño industrial","2020/09/16","jordan","carr","m",91,4107,"aconquija","ikelly@hotmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/12/16","bradley","burke","m",26,3543,"colonia lote 12","sfinley@hotmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/22","david","kennedy","m",85,8201,"25 de mayo","pgregory@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/22","david","kennedy","m",85,6660,"25 de mayo","pgregory@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/22","david","kennedy","m",85,5615,"25 de mayo","pgregory@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/22","david","kennedy","m",85,4242,"25 de mayo","pgregory@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/22","david","kennedy","m",85,3363,"25 de mayo","pgregory@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/12/24","bruce","flores","m",106,5350,"el molle","cruzjanice@gmail.com"
"universidad nacional de jujuy","bioquímica","2020/10/28","jennifer","hall","f",103,3620,"kilometro 184","sharon67@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/09/08","kimberly","gomez","f",8,2317,"casablanca","dillonashley@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2021/01/11","david","fisher","m",13,8534,"aguada cecilio","torreswesley@gmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/10/02","ariel","mack","f",28,5759,"calera argentina","kelly23@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/10/14","lori","pennington","f",10,7243,"antonio carboni","arieldavis@hotmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/12/16","joshua","diaz","m",24,3382,"colonia cunci","jonesmegan@hotmail.com"
"universidad nacional de jujuy","bioquímica","2020/09/05","matthew","pugh","m",36,6326,"anguil","justin85@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2021/01/24","scott","marshall","m",109,3122,"arroyo corralito","eric02@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2021/01/25","joel","wilson","m",10,6235,"villa sauce","williamsregina@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/10/01","linda","kline","f",107,1890,"juan maria gutierrez","richardsonchase@gmail.com"
"universidad nacional de jujuy","medicina","2020/11/30","madison","white","f",64,2931,"isla los laureles","jacqueline82@yahoo.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/11/04","jared","ware","m",24,5575,"andrade","tobrien@yahoo.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2021/01/22","bryan","mann","m",116,8160,"fortin chaco","dmurray@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/11/16","tom","dean","m",12,2845,"colonia duportal","nbriggs@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2021/01/20","daniel","stephens","m",114,5461,"aguada de la peña","nelsonsarah@yahoo.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/12/28","paul","lynch","m",5,1617,"el talar","erin18@yahoo.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/10/04","gregory","jimenez","m",6,5738,"avanzada","morgan30@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/10/04","gregory","jimenez","m",6,3540,"avanzada","morgan30@hotmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/12/10","william","irwin","m",21,8520,"aguada del loro","catherinetapia@gmail.com"
"universidad nacional de jujuy","arquitectura","2020/09/08","joel","williams","m",1,1651,"san andres","louisjackson@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/11/20","lori","maldonado","f",93,4501,"abra del trigo","erinleonard@gmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/09/13","michael","harris","m",5,6200,"realico","gsimpson@hotmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/12/28","anthony","george","m",86,8418,"anecon chico","ccollins@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/12/02","kevin","robinson","m",99,1984,"domselaar","matthewleblanc@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/12/28","julie","ramos","f",26,5741,"13 de enero","watkinspatricia@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/04","andrea","gomez","f",85,8353,"aguada chacay co","krodriguez@gmail.com"
"universidad nacional de jujuy","ciencias veterinarias","2021/01/01","daniel","walker","m",45,5449,"aguango","rhonda74@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/12/11","sarah","marshall","f",3,1648,"rincon de milberg","christysmith@hotmail.com"
"universidad nacional de jujuy","medicina","2021/01/25","peter","phillips","m",70,6740,"chacabuco","michelle32@hotmail.com"
"universidad nacional de jujuy","contador público ","2020/11/02","charles","nichols","m",27,6346,"pellegrini","samuel42@yahoo.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/09/01","travis","benson","m",103,4640,"abra pampa","sbaker@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2021/01/11","eugene","jones","m",38,2000,"villa angelica","sanchezcheryl@gmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/11/30","david","daniels","m",55,5383,"agua colorada","kristenross@hotmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/11/30","david","daniels","m",55,5275,"agua colorada","kristenross@hotmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/11/30","david","daniels","m",55,4750,"agua colorada","kristenross@hotmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/11/30","david","daniels","m",55,4724,"agua colorada","kristenross@hotmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/11/30","david","daniels","m",55,4119,"agua colorada","kristenross@hotmail.com"
"universidad nacional de jujuy","farmacia","2021/01/21","caitlin","ferguson","f",86,3041,"cacique ariacaiquin","brownlaura@hotmail.com"
"universidad nacional de jujuy","farmacia","2021/01/06","jose","pineda","m",79,1605,"carapachay","lewiswhitney@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/12/11","jacqueline","long","f",23,6352,"colonia la india","felicia24@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/10/24","seth","erickson","m",103,5707,"aguaditas","brian55@yahoo.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/11/21","shannon","miller","f",19,4132,"agua azul","ojones@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/11/21","shannon","miller","f",19,4115,"agua azul","ojones@gmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2021/01/10","melissa","johns","f",100,2222,"diaz","christopherrusso@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/09/08","terry","kramer","m",60,6237,"america","dunnstacy@yahoo.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/10/09","ian","schultz","m",56,5263,"el medano","johnsonantonio@yahoo.com"
"universidad nacional de jujuy","bioquímica","2020/09/13","robert","ramirez","m",66,6230,"francisco casal","fbrown@yahoo.com"
"universidad nacional de jujuy","licenciatura en artes","2020/09/16","aaron","shah","m",2,4728,"chumbicha","riddledavid@yahoo.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/11/17","laura","wong","f",107,1872,"sarandi","warrenemma@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/12/12","daniel","woods","m",6,3156,"betbeder","walkercynthia@yahoo.com"
"universidad nacional de jujuy","ciencias veterinarias","2020/12/22","angelica","morris","f",90,7639,"cooper","maria37@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/10/15","stephanie","washington","f",18,1706,"haedo","josephescobar@yahoo.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/27","jared","cook","m",53,3557,"caraguatay","ahernandez@yahoo.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/27","jared","cook","m",53,3386,"caraguatay","ahernandez@yahoo.com"
"universidad nacional de jujuy","actuario ","2020/12/24","gregory","norton","m",65,4722,"el duraznillo","williamclark@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/09/11","linda","carter","f",89,9053,"aguada grande","ymeyer@gmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2021/01/04","david","clements","m",88,6509,"del valle","tgreene@gmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/09/23","gregory","hawkins","m",103,2451,"colonia la yerba","qatkinson@gmail.com"
"universidad nacional de jujuy","agronomía","2021/01/29","shelby","cantrell","f",107,5325,"alpasinche","kristineharper@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2021/01/23","kimberly","werner","f",40,1828,"banfield","matthewcook@yahoo.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/10/16","benjamin","smith","m",85,5463,"alto huaco","rwilliams@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/09/01","christopher","moss","m",75,3246,"achiras","normansarah@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/10/15","richard","ferguson","m",9,9001,"cañadon ferrais","victoriapeterson@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/12/03","brittney","west","f",94,7536,"estacion coronel pringles","williamsluke@yahoo.com"
"universidad nacional de jujuy","bioquímica","2020/09/16","tyrone","mendoza","m",87,4237,"cortaderas","qtaylor@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/12/09","timothy","wilkinson","m",47,4133,"la banda","robertoliver@gmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2021/01/18","zachary","johnson","m",74,1649,"zona delta tigre","ehowell@hotmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/09/26","lauren","herman","f",59,4701,"acostilla","rreid@yahoo.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/09/26","lauren","herman","f",59,4113,"acostilla","rreid@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/09/17","craig","young","m",113,5560,"arroyo claro","sanfordrobert@hotmail.com"
"universidad nacional de jujuy","bioquímica","2020/12/01","vanessa","hogan","f",49,5509,"agrelo","curtis75@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/09/09","jeffrey","barajas","m",23,2111,"francisco paz","jason81@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/09/24","lisa","delacruz","f",100,6533,"alfredo demarchi","qgraham@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/28","robert","goodwin","m",70,5600,"agua de la mula","bradleywhitehead@yahoo.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/12/14","daniel","collins","m",34,5311,"arauco","tburns@gmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/26","anthony","cameron","m",102,3287,"aldea san gregorio","tannerapril@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2021/01/22","james","ruiz","m",27,7003,"aceilan","jrose@yahoo.com"
"universidad nacional de jujuy","licenciatura en artes","2020/09/15","jennifer","anderson","f",115,6312,"ricardo lavalle","catherine87@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/10/29","ashley","martin","f",12,5463,"alto huaco","christensenkevin@yahoo.com"
"universidad nacional de jujuy","medicina","2021/01/31","mary","crawford","f",86,7118,"general guido","courtney18@gmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/12/18","briana","griffith","f",114,1856,"glew","zavalachristopher@hotmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/12/04","shane","gutierrez","m",38,1621,"benavidez","berrymichael@gmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/10/24","veronica","ware","f",22,6369,"campo salusso","michellethomas@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/24","katherine","hodges","f",44,6472,"francisco madero","thomaslydia@hotmail.com"
"universidad nacional de jujuy","contador público ","2020/11/27","steven","keith","m",40,5319,"colpes","greenjeremy@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/09/13","miss","tina","f",92,5260,"acheral","glenn53@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/09/13","miss","tina","f",92,4134,"acheral","glenn53@gmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/01","melissa","murphy","f",81,9203,"aldea escolar","ljackson@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/10/22","sarah","lee","f",46,6352,"colonia la india","mcphersonkatie@yahoo.com"
"universidad nacional de jujuy","bioquímica","2020/11/22","kenneth","sanford","m",1,6461,"capitan castro","paige03@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2021/01/13","william","simmons","m",62,3401,"arroyo pelon","michael13@hotmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/10/04","jermaine","burnett","m",35,6513,"colonia las yescas","veronicarobinson@yahoo.com"
"universidad nacional de jujuy","arquitectura","2020/10/27","lindsey","garcia","f",8,2253,"campo gimenez","eduncan@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/27","joshua","sharp","m",34,4618,"abra de pives","natashamiller@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/11/30","derek","martin","m",9,2440,"barrio belgrano ortiz","xgray@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2021/01/22","daniel","keith","m",68,7165,"faro querandi","johnsontiffany@gmail.com"
"universidad nacional de jujuy","farmacia","2020/10/25","tyler","clark","m",74,9040,"cañadon botello","sara73@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/11/28","karen","parker","f",106,1617,"el talar","hbrown@yahoo.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/09/10","daniel","hogan","m",115,7172,"colonia ferrari","owenskatherine@yahoo.com"
"universidad nacional de jujuy","actuario ","2020/10/05","devin","king","m",97,8430,"costa del rio azul","lisagonzalez@hotmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/11/16","andrea","ayala","f",77,5701,"11 de mayo","heatherwalton@yahoo.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/09/01","andre","white","m",59,7303,"altona","rubiojessica@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/15","peter","brooks","m",14,4608,"alto verde","charles85@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/15","peter","brooks","m",14,4153,"alto verde","charles85@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/15","peter","brooks","m",14,3001,"alto verde","charles85@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/15","peter","brooks","m",14,2801,"alto verde","charles85@hotmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/09/22","timothy","pittman","m",101,3072,"la lucila","mariamelendez@hotmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/09/22","timothy","pittman","m",101,1636,"la lucila","mariamelendez@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/28","michaela","villarreal","f",3,5773,"cañada","twhite@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/28","michaela","villarreal","f",3,4129,"cañada","twhite@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/09/24","scott","meyer","m",99,3087,"felicia","bryanpollard@yahoo.com"
"universidad nacional de jujuy","contador público ","2021/01/23","brandon","wright","m",17,6053,"el peregrino","vjackson@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/11/05","darrell","williams","m",9,1828,"banfield","mistyjohnson@yahoo.com"
"universidad nacional de jujuy","medicina","2020/10/18","eric","fuller","m",36,8115,"bajo hondo","jodi75@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/11/27","brooke","shea","f",84,3045,"campo zavalla","joelmatthews@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/10/12","holly","guerrero","f",13,2240,"campo garcia","mstokes@hotmail.com"
"universidad nacional de jujuy","diseño industrial","2020/09/27","jonathan","lyons","m",1,4152,"aguilares","dparker@hotmail.com"
"universidad nacional de jujuy","medicina","2020/12/25","kendra","smith","f",111,6367,"argentina belvedere","pturner@yahoo.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/12/06","jeremy","curtis","m",85,5386,"amana","dstephens@gmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/11/04","rhonda","holmes","f",12,8303,"cinco saltos","angelica19@gmail.com"
"universidad nacional de jujuy","diseño industrial","2020/12/12","ashley","duran","f",40,7267,"alvarez de toledo","bishopmegan@gmail.com"
"universidad nacional de jujuy","bioquímica","2021/01/05","brandon","singh","m",29,5409,"adan quiroga","ericyoung@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/11/05","paul","mendoza","m",68,6326,"anguil","lynn83@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/12/24","william","briggs","m",74,2309,"colonia reina margarita","hughescynthia@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/03","casey","walker","m",92,2255,"campo rodriguez","johnnyvega@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/09/07","dylan","baldwin","m",8,6411,"bravo del dos","beckmichelle@gmail.com"
"universidad nacional de jujuy","medicina","2020/09/27","courtney","chan","f",3,2405,"colonia cello","jacksonshawn@hotmail.com"
"universidad nacional de jujuy","actuario ","2021/01/12","jessica","wong","f",72,3134,"antonio tomas sud","kaitlinjones@hotmail.com"
"universidad nacional de jujuy","agronomía","2020/10/13","stacey","daugherty","f",18,6620,"chivilcoy","stephenmendoza@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/10/13","stacey","daugherty","f",18,5571,"chivilcoy","stephenmendoza@yahoo.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/10/16","nicole","morgan","f",45,4512,"agua negra","hannahacosta@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/10/16","nicole","morgan","f",45,4101,"agua negra","hannahacosta@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/11/10","lauren","booker","f",84,3313,"arroyo del medio","kcollins@gmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2021/01/17","samantha","nelson","f",59,2246,"barrancas","nathan76@hotmail.com"
"universidad nacional de jujuy","bioquímica","2020/09/01","elizabeth","lyons","f",63,3192,"colonia bertozzi","ythompson@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2021/01/12","jessica","freeman","f",25,9305,"cañada de las vacas","rbush@hotmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/11/24","melissa","long","f",73,6352,"colonia la india","christine96@hotmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/10/15","michael","rhodes","m",10,4624,"abra mayo","jknight@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/10/20","austin","ross","m",49,3283,"colonia mabragaña","jamesrichard@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2021/01/23","charles","turner","m",14,7200,"el gualicho","dsmith@hotmail.com"
