"university","career","inscription_date","first_name","last_name","gender","postal_code","location","correos_electronicos"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","08/Dec/20","michael","moore","m",8307,"COLONIA GOBERNADOR AYALA","sherri59@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","22/Dec/20","heidi","smith","f",6352,"COLONIA LA INDIA","itaylor@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","14/Nov/20","sarah","klein","f",3027,"LA PELADA","jmiles@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","28/Jan/21","daniel","johnson","m",6648,"MECHA","heathershepard@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","21/Dec/20","chase","wilson","m",2441,"CRISPI","joneskelly@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","25/Oct/20","michael","green","m",2808,"ATUCHA","smithjonathan@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","09/Jan/21","kevin","cummings","m",1670,"NORDELTA","rday@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","15/Oct/20","elizabeth","mckenzie","f",6422,"PRIMERA JUNTA","stephenmcmahon@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","04/Dec/20","caitlin","brown","f",9017,"CAMERON","codyrodriguez@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","06/Dec/20","kaitlin","huynh","f",2531,"LANDETA","bowenheather@gmail.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","31/Jan/21","laura","torres","f",5598,"BAÑADO VERDE","lopezjames@gmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","12/Dec/20","joseph","salas","m",4753,"CORRALITO","mary82@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","22/Oct/20","kyle","phillips","m",2946,"EL ESPINILLO","karengray@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","02/Oct/20","dr.","rachel","f",3357,"BARRA BONITA","otaylor@gmail.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","21/Sep/20","amanda","bates","f",3212,"ARROYO EL MOCHO","pricecarlos@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","28/Jan/21","patrick","harris","m",3265,"ARROYO CARABALLO","denisemorris@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","16/Jan/21","dennis","larson","m",4632,"ANTUMPA","mike97@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","14/Jan/21","steven","hale","m",7135,"COMANDANTE GIRIBONE","johnsonsamantha@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","07/Oct/20","raymond","pierce","m",6474,"CAMPO ARISTIMUÑO","kelleymaria@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","04/Dec/20","christine","gomez","f",3541,"CAMPO LAS PUERTAS","ahubbard@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","22/Oct/20","ricky","carr","m",5609,"ARISTIDES VILLANUEVA","coopermaria@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","10/Nov/20","john","kelly","m",3516,"BASAIL","oscar14@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","22/Jan/21","sylvia","wong","f",7003,"ACEILAN","daniel40@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","31/Jan/21","corey","sanders","m",5519,"ALTO DE LAS ARAÑAS","ferrellwendy@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","14/Oct/20","danielle","davis","f",5369,"PAGANCILLO","thompsonpaul@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","13/Sep/20","christopher","mejia","m",2903,"EREZCANO","hocameron@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","25/Dec/20","brandon","wyatt","m",4648,"BARRIO LA UNION","patelrobert@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","26/Oct/20","sheila","bean","f",8407,"CORRENTOSO","ryan99@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","08/Jan/21","christopher","roberts","m",3334,"3 DE MAYO","zmorris@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","04/Sep/20","robert","perry","m",8115,"BAJO HONDO","lamerika@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","31/Dec/20","nicole","costa","f",4715,"AGUA VERDE","lopezcharles@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","16/Sep/20","tammy","hernandez","f",3057,"ESTANCIA LAS GAMAS","amyturner@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","14/Jan/21","casey","guzman","m",3450,"8 DE DICIEMBRE","heidi42@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","22/Dec/20","sharon","hill","f",6515,"CARLOS MARIA NAON","sarasmith@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","04/Sep/20","sean","barnett","m",7301,"ARIEL","ksmith@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","19/Nov/20","michelle","stewart","f",5438,"ALTO DE SIERRA","daniel89@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","15/Jan/21","ashley","oliver","f",8138,"ANZOATEGUI","ekelley@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","03/Sep/20","donald","reeves","m",4142,"ALTO DE LEIVA","barrettjames@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","01/Nov/20","justin","gallegos","m",6616,"CASTILLA","bakersandra@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","01/Nov/20","jennifer","bell","f",3267,"CAÑADA DE LAS OVEJAS","adam57@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","02/Jan/21","george","patel","m",7620,"BALCARCE","ustout@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","07/Dec/20","pamela","bradshaw","f",3050,"CALCHAQUI","jeanne56@yahoo.com"
"universidad_nacional_de_tres_de_febrero","actuario_","04/Dec/20","kimberly","tucker","f",1663,"MUÑIZ","jonathan83@yahoo.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","30/Jan/21","jasmine","phillips","f",5300,"AMILGANCHO","yreed@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","17/Dec/20","kathryn","cunningham","f",1858,"VILLA NUMANCIA","sabrina15@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","05/Nov/20","michael","sparks","m",4187,"ANTA CHICA","simmonsjeffery@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","15/Dec/20","jimmy","arellano","m",2315,"ESTACION SAGUIER","royprice@gmail.com"
"universidad_nacional_de_tres_de_febrero","medicina","21/Oct/20","nichole","harris","f",2147,"SAN GENARO NORTE","wattsamanda@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","09/Oct/20","jacob","henry","m",3574,"CAPILLA GUADALUPE NORTE","sherry70@gmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","22/Jan/21","jeffrey","wilson","m",6022,"LA ORIENTAL","jamesthompson@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","15/Oct/20","daniel","rodriguez","m",3241,"CAMPO DE VILLAMIL","qcoleman@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","16/Oct/20","andrew","lucas","m",3327,"COLONIA ROCA","hernandezmalik@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","21/Dec/20","lisa","martinez","f",4119,"AGUA COLORADA","shane93@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","08/Jan/21","ruben","humphrey","m",5386,"AMANA","ryan69@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","20/Nov/20","ryan","henson","m",7513,"ADOLFO GONZALES CHAVES","angel33@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","19/Sep/20","brian","moreno","m",3327,"COLONIA ROCA","nathan20@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","16/Dec/20","omar","gonzalez","m",7247,"BARRIENTOS","ssantos@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","13/Jan/21","cindy","moore","f",2915,"AGUIRREZABALA","pwilliams@gmail.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","28/Dec/20","catherine","weaver","f",3443,"COLONIA MENDEZ BAR","snyderterri@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","13/Sep/20","brandon","fernandez","m",2845,"COLONIA DUPORTAL","michaelmurphy@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","22/Oct/20","jacqueline","jones","f",1722,"MERLO","danielbaker@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","20/Oct/20","lisa","sullivan","f",1648,"RINCON DE MILBERG","dominguezedwin@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","11/Dec/20","melissa","tyler","f",7153,"CANGALLO","smithjessica@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","12/Nov/20","matthew","martinez","m",6032,"BLANDENGUES","ajackson@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","20/Jan/21","jeffrey","lutz","m",3466,"ABALO","james55@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","31/Dec/20","samuel","gutierrez","m",3503,"BARRANQUERAS","austinlisa@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","30/Jan/21","lisa","munoz","f",1901,"ESTACION MORENO","richard32@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","03/Sep/20","vanessa","yang","f",3432,"BELLA VISTA","conradmelissa@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","11/Dec/20","amanda","jones","f",9225,"ARENOSO","bendersean@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","16/Jan/21","amber","cummings","f",8171,"ESPARTILLAR","elizabethgilmore@yahoo.com"
"universidad_nacional_de_tres_de_febrero","farmacia","21/Nov/20","darryl","morgan","m",2751,"ALMACEN CASTRO","brandonsingh@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","20/Nov/20","robert","lara","m",4237,"CORTADERAS","bradley59@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","20/Jan/21","joshua","tanner","m",4503,"ARRAYANAL","sramirez@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","01/Dec/20","sandra","morton","f",1812,"CARLOS SPEGAZZINI","crystal24@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","20/Oct/20","heather","becker","f",9420,"ASERRADERO ARROYO","rachael67@hotmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","06/Nov/20","aaron","gray","m",5585,"EL CIPRES","andreaglass@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","17/Dec/20","jeffrey","dickerson","m",2340,"CERES","margaret21@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","15/Nov/20","christina","montgomery","f",6407,"GIRODIAS","fstokes@gmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","26/Sep/20","tanya","mitchell","f",2132,"AERO CLUB ROSARIO","miranda57@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","02/Jan/21","richard","miller","m",3433,"CARRIZAL NORTE","austinjoseph@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","22/Sep/20","melanie","sanchez","f",2711,"ALMACEN PIATTI","kennedychristopher@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","29/Dec/20","mary","saunders","f",2240,"CAMPO GARCIA","aperez@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","04/Dec/20","angela","thomas","f",2311,"ADOLFO ALSINA","kevinfuentes@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","23/Oct/20","gerald","hampton","m",8349,"AGUAS DE LAS MULAS","ramosashley@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","15/Sep/20","samantha","davis","f",8416,"ANECON GRANDE","brianmcdaniel@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","24/Nov/20","andrea","harris","f",3524,"EL CAMPAMENTO","jessica91@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","01/Jan/21","karl","johnson","m",3021,"CAMPO ANDINO","cynthia17@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","07/Jan/21","heather","jones","f",6461,"CAPITAN CASTRO","tom16@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","13/Sep/20","richard","hamilton","m",3357,"BARRA BONITA","nthompson@hotmail.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","15/Nov/20","holly","rose","f",2170,"CANDELARIA SUD","whitewesley@yahoo.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","21/Dec/20","brandon","mcdonald","m",8501,"BAHIA CREEK","fcooke@gmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","21/Nov/20","tim","hill","m",2401,"CASTELAR","bhoward@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","09/Jan/21","nicole","wright","f",2643,"CAFFERATA","andrew71@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","24/Nov/20","kevin","freeman","m",1644,"VICTORIA","darlenesilva@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","14/Nov/20","gina","mcclure","f",5763,"GENERAL URQUIZA","ywilliams@hotmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","15/Dec/20","christopher","jacobson","m",6501,"12 DE OCTUBRE","michael87@gmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","26/Oct/20","paul","valdez","m",4133,"LA BANDA","bobby43@yahoo.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","14/Oct/20","andrew","johnson","m",6015,"CAMPO COLIQUEO","pnelson@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","31/Dec/20","miss","sharon","f",5436,"COLONIA ZAPATA","krystalsmith@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","25/Sep/20","christina","evans","f",6435,"GUAMINI","lisa31@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","01/Feb/21","theresa","miller","f",8316,"BALSA SENILLOSA","coxjoanne@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","30/Sep/20","alex","chambers","m",8324,"CIPOLLETTI","vanessa34@gmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","19/Oct/20","joann","reynolds","f",4603,"CATAMONTAÑA","tfox@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","14/Sep/20","matthew","compton","m",5381,"BELLA VISTA","lesliepaul@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","30/Sep/20","victoria","williams","f",3040,"ASUNCION MARIA","tiffanybond@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","09/Sep/20","richard","vega","m",3138,"ALCARAZ 2DO","morgancharles@gmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","13/Sep/20","jessica","osborne","f",7207,"EL TRIGO","scott49@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","15/Sep/20","gregory","werner","m",6616,"CASTILLA","maureenfoster@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","29/Nov/20","emily","reed","f",3480,"ALGARROBAL","danielle65@gmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","01/Feb/21","lori","campos","f",2900,"SAN NICOLAS DE LOS ARROYOS","alyssawells@gmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","16/Jan/21","amy","jenkins","f",3224,"LA BLANQUEADA","williamsamanda@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","15/Jan/21","david","dyer","m",5770,"CHACRAS VIEJAS","dustinwilson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","06/Oct/20","daniel","martin","m",7633,"MAORI","christopher46@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","21/Nov/20","clarence","sullivan","m",3132,"EL PINGO","donnaperez@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","16/Dec/20","heather","wells","f",3700,"BARRIO GRAL JOSE DE SAN MARTIN","mchaney@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","15/Nov/20","darren","robles","m",6317,"LA FLORENCIA","rjackson@gmail.com"
"universidad_nacional_de_tres_de_febrero","medicina","17/Oct/20","david","lewis","m",3315,"CAA YARI","bryannichols@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","01/Oct/20","alan","black","m",3021,"CAMPO ANDINO","cparks@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","28/Sep/20","curtis","casey","m",5537,"ALGARROBITO","barnesstephanie@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","18/Dec/20","mrs.","christy","f",2919,"COPACABANA","hoamanda@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","19/Oct/20","jose","barry","m",6734,"RAWSON","benjamin28@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","12/Jan/21","courtney","collins","f",3283,"COLONIA MABRAGAÑA","glennmitchell@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","18/Nov/20","laura","baldwin","f",6221,"CEBALLOS","fallen@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","30/Sep/20","john","short","m",4751,"AGUA DE DIONISIO","todd50@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","25/Oct/20","cory","thomas","m",3050,"CALCHAQUI","latoyagallagher@yahoo.com"
"universidad_nacional_de_tres_de_febrero","farmacia","24/Nov/20","april","wood","f",1655,"JOSE LEON SUAREZ","bradleygabrielle@yahoo.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","03/Dec/20","oscar","richard","m",5719,"AGUA AMARGA","irocha@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","29/Nov/20","cole","gonzales","m",8153,"BALNEARIO ORIENTE","kaufmanandre@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","03/Oct/20","stephanie","wiley","f",6201,"CHANILAO","travis82@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","04/Dec/20","gina","adams","f",6230,"FRANCISCO CASAL","jordangregory@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","20/Sep/20","jason","buckley","m",3046,"ARRASCAETA","hernandezjacob@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","28/Sep/20","samuel","gilbert","m",2823,"AERO CLUB CANAL","cbullock@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","11/Oct/20","anna","freeman","f",2403,"BAUER Y SIGEL","aharvey@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","11/Nov/20","erin","newton","f",2701,"12 DE AGOSTO","zstokes@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","12/Nov/20","ryan","acevedo","m",6036,"DIEGO DE ALVEAR","tonya71@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","02/Oct/20","kyle","moss","m",6053,"EL PEREGRINO","richardsyvette@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","26/Oct/20","jonathan","anderson","m",5611,"AGUA RICA","tramsey@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","26/Sep/20","nicholas","gilbert","m",5541,"ALGARROBAL ABAJO","shawmallory@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","10/Dec/20","sean","ayers","m",2718,"LIERRA ADJEMIRO","roger27@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","30/Dec/20","jessica","hoffman","f",2111,"FRANCISCO PAZ","thowe@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","28/Nov/20","karen","coleman","f",3732,"COLONIA ABATE","richard17@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","20/Dec/20","luke","yu","m",7631,"COSTA BONITA BALNEARIO","ochan@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","10/Sep/20","tami","joseph","f",2805,"ARROYO ALELI","victoriasmith@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","30/Sep/20","lauren","anderson","f",7600,"BARRIO EMIR RAMON JUAREZ","williamduke@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","26/Nov/20","curtis","parker","m",6450,"ABEL","millerleslie@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","16/Dec/20","mary","miles","f",6032,"BLANDENGUES","geraldduran@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","24/Sep/20","kara","cox","f",1875,"WILDE","valdezangela@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","16/Sep/20","theresa","brown","f",5771,"ALANICES","longmegan@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","29/Oct/20","jeffrey","bennett","m",1836,"LLAVALLOL","mayalison@yahoo.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","06/Sep/20","joseph","hubbard","m",4434,"ANTA","cranecurtis@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","03/Oct/20","timothy","luna","m",5615,"25 DE MAYO","rachel47@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","24/Jan/21","maria","mills","f",3025,"COLONIA CLARA","lewiselizabeth@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","31/Oct/20","lawrence","perez","m",8124,"BERRAONDO","abuck@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","14/Jan/21","benjamin","cameron","m",3232,"CABRED","christopher12@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","06/Oct/20","deanna","stewart","f",2521,"ITURRASPE","griffinryan@yahoo.com"
"universidad_nacional_de_tres_de_febrero","agronomía","31/Jan/21","melissa","reid","f",1655,"JOSE LEON SUAREZ","andremorgan@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","09/Dec/20","dr.","sheila","f",5276,"BALDES DE PACHECO","brandonhood@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","27/Jan/21","gabriel","barnett","m",1621,"BENAVIDEZ","esheppard@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","08/Dec/20","christopher","roberts","m",3524,"EL CAMPAMENTO","andersongregory@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","28/Jan/21","george","conner","m",2242,"ARIJON","reneeserrano@gmail.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","08/Sep/20","peggy","ray","f",4230,"BREA CHIMPANA","ksimmons@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","05/Oct/20","erika","soto","f",3454,"BAÑADO SAN ANTONIO","gregoryochoa@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","12/Dec/20","katherine","hughes","f",3085,"PILAR","jacksondavid@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","01/Sep/20","margaret","miller","f",3553,"COLONIA DURAN","williamsbrett@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","05/Jan/21","angelica","gray","f",3454,"BAÑADO SAN ANTONIO","qstanley@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","08/Nov/20","lauren","mcbride","f",3302,"AGUARA CUA","petersenjustin@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","16/Nov/20","angel","perkins","f",3454,"BAÑADO SAN ANTONIO","ssanders@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","26/Sep/20","phyllis","hernandez","f",1669,"DEL VISO","ryanhayes@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","05/Dec/20","renee","dawson","f",5429,"EL ABANICO","kenneth15@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","04/Dec/20","brianna","morgan","f",6239,"GONZALEZ MORENO","ramosstephen@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","17/Nov/20","alexis","hopkins","m",2307,"ATALIVA","hansenveronica@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","20/Nov/20","stephanie","coleman","f",4655,"CABRERIA","omarquez@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","19/Jan/21","mark","williams","m",3112,"COLONIA LOMA NEGRA","wrussell@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","01/Sep/20","andre","stevens","m",3071,"AGUARA GRANDE","melissahill@hotmail.com"
